zipcode,sizerank,state,metro,city,zhvi,year,geoid,name,averageincome,incomemoe,households,householdmoe
22726,25020,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Richardsville,"$327,782.40 ",2021,22726,ZCTA5 22726,76544,14208,352,98
22737,14363,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rixeyville,"$376,129.92 ",2021,22737,ZCTA5 22737,89265,13601,1080,208
22310,3438,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rose Hill,"$560,368.02 ",2021,22310,ZCTA5 22310,139028,5715,10751,416
20141,11547,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Round Hill,"$654,660.70 ",2021,20141,ZCTA5 20141,161118,22779,2555,248
22740,19333,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Sperryville,"$434,638.50 ",2021,22740,ZCTA5 22740,82167,17151,358,138
22551,5464,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Spotsylvania,"$341,170.24 ",2021,22551,ZCTA5 22551,94273,13528,7022,419
22150,4054,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Springfield,"$555,227.89 ",2021,22150,ZCTA5 22150,106132,11416,9540,456
22151,6960,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Springfield,"$590,577.14 ",2021,22151,ZCTA5 22151,138587,15927,5548,415
22152,3719,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Springfield,"$562,463.33 ",2021,22152,ZCTA5 22152,140928,3962,9817,311
22153,3258,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Springfield,"$609,290.23 ",2021,22153,ZCTA5 22153,150701,4371,10817,481
22554,519,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Stafford,"$451,599.35 ",2021,22554,ZCTA5 22554,126698,6644,18963,550
22556,3188,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Stafford,"$419,499.49 ",2021,22556,ZCTA5 22556,123608,7343,9750,528
20164,1489,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Sterling,"$463,058.14 ",2021,20164,ZCTA5 20164,118919,8755,12583,522
20165,3090,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Sterling,"$589,954.27 ",2021,20165,ZCTA5 20165,158427,8010,11926,512
20166,7170,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Sterling,"$499,135.36 ",2021,20166,ZCTA5 20166,121350,10853,4672,296
22742,19953,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Sumerduck,"$401,728.50 ",2021,22742,ZCTA5 22742,100129,8092,529,70
20198,18303,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",The Plains,"$804,055.33 ",2021,20198,ZCTA5 20198,92400,36809,760,161
22172,8796,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Triangle,"$429,485.89 ",2021,22172,ZCTA5 22172,93786,9733,3624,321
20184,21402,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Upperville,"$1,105,836.43 ",2021,20184,ZCTA5 20184,57091,36843,209,147
22180,5215,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Vienna,"$821,829.00 ",2021,22180,ZCTA5 22180,166072,6209,9295,454
22181,7859,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Vienna,"$852,514.45 ",2021,22181,ZCTA5 22181,182620,15006,5736,498
22182,4542,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Vienna,"$975,877.83 ",2021,22182,ZCTA5 22182,192530,16293,9729,559
20186,7928,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Warrenton,"$477,192.96 ",2021,20186,ZCTA5 20186,94464,16726,5889,323
20187,6285,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Warrenton,"$562,800.36 ",2021,20187,ZCTA5 20187,147220,9195,6241,359
22747,22822,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$521,440.02 ",2021,22747,ZCTA5 22747,76528,18645,481,115
20129,25006,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Waterford,"$867,882.78 ",2021,20129,ZCTA5 20129,250001,NA,213,87
20197,18594,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Waterford,"$920,934.44 ",2021,20197,ZCTA5 20197,206546,64544,915,193
22663,22290,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",White Post,"$402,230.55 ",2021,22663,ZCTA5 22663,62679,54757,403,95
22191,165,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge,"$389,124.59 ",2021,22191,ZCTA5 22191,92432,4836,24324,854
22192,495,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge,"$414,059.52 ",2021,22192,ZCTA5 22192,109825,4449,20229,597
22193,80,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodbridge,"$404,987.42 ",2021,22193,ZCTA5 22193,109203,5077,24613,704
22749,26340,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Woodville,"$568,392.82 ",2021,22749,ZCTA5 22749,NA,NA,80,32
22624,15314,VA,"Winchester, VA-WV",Clear Brook,"$371,512.58 ",2021,22624,ZCTA5 22624,87813,16894,1001,167
22625,15093,VA,"Winchester, VA-WV",Cross Junction,"$323,575.14 ",2021,22625,ZCTA5 22625,91208,27470,1307,207
22637,17811,VA,"Winchester, VA-WV",Gore,"$327,388.59 ",2021,22637,ZCTA5 22637,67891,30508,935,310
22645,13518,VA,"Winchester, VA-WV",Middletown,"$344,372.62 ",2021,22645,ZCTA5 22645,69907,19837,1672,189
22654,23175,VA,"Winchester, VA-WV",Star Tannery,"$317,220.58 ",2021,22654,ZCTA5 22654,66030,5517,395,155
22655,5034,VA,"Winchester, VA-WV",Stephens City,"$312,391.67 ",2021,22655,ZCTA5 22655,92489,5568,7835,427
22656,15727,VA,"Winchester, VA-WV",Stephenson,"$388,028.89 ",2021,22656,ZCTA5 22656,99235,13646,1644,196
22601,3773,VA,"Winchester, VA-WV",Winchester,"$261,009.31 ",2021,22601,ZCTA5 22601,61179,4591,11474,333
22602,3497,VA,"Winchester, VA-WV",Winchester,"$316,713.37 ",2021,22602,ZCTA5 22602,86492,9253,10993,541
22603,7204,VA,"Winchester, VA-WV",Winchester,"$322,969.15 ",2021,22603,ZCTA5 22603,70441,9867,6360,499
20001,1281,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$706,589.42 ",2022,20001,ZCTA5 20001,133211,9474,23611,1060
20002,174,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$690,046.90 ",2022,20002,ZCTA5 20002,107130,5948,33351,1473
20003,3224,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$865,700.57 ",2022,20003,ZCTA5 20003,155054,5817,17291,628
20004,18784,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$483,315.61 ",2022,20004,ZCTA5 20004,152955,30119,1330,226
20005,8424,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$537,468.58 ",2022,20005,ZCTA5 20005,109147,8530,8508,605
20006,23188,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$252,547.35 ",2022,20006,ZCTA5 20006,34352,5364,735,155
20007,3753,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$1,161,909.29 ",2022,20007,ZCTA5 20007,145048,17424,11826,643
20008,3831,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$868,787.09 ",2022,20008,ZCTA5 20008,123134,11275,16913,937
20009,874,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$590,710.77 ",2022,20009,ZCTA5 20009,132374,8140,28525,1256
20010,3057,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$751,688.90 ",2022,20010,ZCTA5 20010,106560,7589,14406,745
20011,277,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$686,066.24 ",2022,20011,ZCTA5 20011,97327,8950,27121,1193
20012,6937,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$807,223.14 ",2022,20012,ZCTA5 20012,110375,20086,6889,549
20015,7642,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$1,296,401.77 ",2022,20015,ZCTA5 20015,235511,32450,6027,429
20016,3051,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$1,096,349.52 ",2022,20016,ZCTA5 20016,169489,13285,14235,771
20017,5615,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$598,379.92 ",2022,20017,ZCTA5 20017,97507,7082,8411,440
20018,6724,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$612,118.02 ",2022,20018,ZCTA5 20018,87552,22557,9012,750
20019,347,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$396,141.11 ",2022,20019,ZCTA5 20019,53394,3334,26731,1031
20020,649,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$402,518.63 ",2022,20020,ZCTA5 20020,48106,3360,22777,967
20024,8523,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$452,778.08 ",2022,20024,ZCTA5 20024,97694,7065,9585,542
20032,2047,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$364,652.00 ",2022,20032,ZCTA5 20032,47871,6897,17611,1249
20036,12914,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$375,429.69 ",2022,20036,ZCTA5 20036,106930,11879,3731,503
20037,9297,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington,"$573,731.37 ",2022,20037,ZCTA5 20037,94820,15661,7124,657
21520,17540,MD,,Accident,"$277,115.51 ",2022,21520,ZCTA5 21520,67708,19282,862,190
21521,22001,MD,,Barton,"$103,041.75 ",2022,21521,ZCTA5 21521,59792,15343,634,119
21610,28217,MD,,Betterton,"$278,764.65 ",2022,21610,ZCTA5 21610,62750,23244,157,51
21620,8623,MD,,Chestertown,"$325,294.75 ",2022,21620,ZCTA5 21620,69842,13759,5596,298
21629,9944,MD,,Denton,"$314,911.52 ",2022,21629,ZCTA5 21629,65541,8370,3308,245
21632,11592,MD,,Federalsburg,"$197,573.62 ",2022,21632,ZCTA5 21632,59135,7601,2738,264
21531,18484,MD,,Friendsville,"$209,417.06 ",2022,21531,ZCTA5 21531,56250,20338,994,171
21635,19131,MD,,Galena,"$340,985.74 ",2022,21635,ZCTA5 21635,120169,19077,869,151
21636,22400,MD,,Goldsboro,"$288,396.38 ",2022,21636,ZCTA5 21636,56447,18040,342,95
21536,14532,MD,,Grantsville,"$216,873.99 ",2022,21536,ZCTA5 21536,60455,15295,1544,147
21639,13268,MD,,Greensboro,"$276,561.95 ",2022,21639,ZCTA5 21639,56173,8659,1711,182
21640,17886,MD,,Henderson,"$346,343.36 ",2022,21640,ZCTA5 21640,77721,15646,491,92
21645,19855,MD,,Kennedyville,"$448,746.20 ",2022,21645,ZCTA5 21645,NA,NA,472,128
21667,27340,MD,,Kennedyville,"$235,994.93 ",2022,21667,ZCTA5 21667,NA,NA,86,41
21538,27125,MD,,Kitzmiller,"$80,654.62 ",2022,21538,ZCTA5 21538,82250,53680,300,123
21649,20596,MD,,Marydel,"$250,724.66 ",2022,21649,ZCTA5 21649,56806,26977,546,109
21650,27930,MD,,Massey,"$301,697.70 ",2022,21650,ZCTA5 21650,92000,77271,90,40
21541,20596,MD,,Mc Henry,"$604,477.55 ",2022,21541,ZCTA5 21541,58519,9923,844,183
21550,8178,MD,,Oakland,"$272,595.11 ",2022,21550,ZCTA5 21550,61824,6914,5767,338
21655,14683,MD,,Preston,"$282,771.82 ",2022,21655,ZCTA5 21655,78000,11575,1838,153
21660,14689,MD,,Ridgely,"$328,515.53 ",2022,21660,ZCTA5 21660,78922,6848,1519,110
21661,16449,MD,,Rock Hall,"$294,350.49 ",2022,21661,ZCTA5 21661,77875,15389,1218,157
21523,39992,MD,,Swanton,"$110,415.82 ",2022,21523,ZCTA5 21523,NA,NA,58,33
21561,17060,MD,,Swanton,"$554,862.85 ",2022,21561,ZCTA5 21561,72159,23464,1164,178
21678,20373,MD,,Worton,"$302,040.58 ",2022,21678,ZCTA5 21678,75865,28004,783,155
20733,16041,MD,"Baltimore-Columbia-Towson, MD",,"$400,414.17 ",2022,20733,ZCTA5 20733,128864,39739,970,164
21108,6445,MD,"Baltimore-Columbia-Towson, MD",,"$556,705.58 ",2022,21108,ZCTA5 21108,142001,10914,6289,463
21207,848,MD,"Baltimore-Columbia-Towson, MD",,"$252,154.67 ",2022,21207,ZCTA5 21207,59822,4843,19437,765
21226,11399,MD,"Baltimore-Columbia-Towson, MD",,"$271,676.14 ",2022,21226,ZCTA5 21226,71500,17835,2518,422
21001,5245,MD,"Baltimore-Columbia-Towson, MD",Aberdeen,"$292,996.02 ",2022,21001,ZCTA5 21001,76250,6542,10516,426
21009,3212,MD,"Baltimore-Columbia-Towson, MD",Abingdon,"$326,487.82 ",2022,21009,ZCTA5 21009,108703,6968,12664,690
21401,1947,MD,"Baltimore-Columbia-Towson, MD",Annapolis,"$542,513.43 ",2022,21401,ZCTA5 21401,114699,8292,17881,758
21403,2969,MD,"Baltimore-Columbia-Towson, MD",Annapolis,"$535,272.55 ",2022,21403,ZCTA5 21403,108759,6204,14092,863
21405,24874,MD,"Baltimore-Columbia-Towson, MD",Annapolis,"$1,250,775.90 ",2022,21405,ZCTA5 21405,150208,65346,167,58
21409,6423,MD,"Baltimore-Columbia-Towson, MD",Annapolis,"$520,802.44 ",2022,21409,ZCTA5 21409,140236,8990,7570,414
21012,5112,MD,"Baltimore-Columbia-Towson, MD",Arnold,"$523,310.06 ",2022,21012,ZCTA5 21012,136705,12490,8144,462
21013,13643,MD,"Baltimore-Columbia-Towson, MD",Baldwin,"$570,141.48 ",2022,21013,ZCTA5 21013,161141,35767,1833,300
21201,6656,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$210,705.96 ",2022,21201,ZCTA5 21201,42324,6701,10425,819
21202,5878,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$192,637.82 ",2022,21202,ZCTA5 21202,59098,4400,10062,708
21205,7727,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$111,714.79 ",2022,21205,ZCTA5 21205,38211,4746,5259,418
21206,823,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$197,039.12 ",2022,21206,ZCTA5 21206,61572,2294,20444,753
21209,3894,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$390,593.42 ",2022,21209,ZCTA5 21209,89398,9165,11556,577
21210,7216,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$461,672.13 ",2022,21210,ZCTA5 21210,114409,16531,5306,480
21211,7562,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$248,871.63 ",2022,21211,ZCTA5 21211,79909,7565,8244,420
21212,2872,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$298,641.71 ",2022,21212,ZCTA5 21212,94014,5718,12616,496
21213,3727,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$110,625.76 ",2022,21213,ZCTA5 21213,47870,3495,11237,571
21214,5719,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$222,829.51 ",2022,21214,ZCTA5 21214,77398,5664,8292,463
21215,742,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$150,416.82 ",2022,21215,ZCTA5 21215,49523,4088,21227,907
21216,4632,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$115,036.51 ",2022,21216,ZCTA5 21216,46761,3189,11676,784
21217,3211,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$92,900.54 ",2022,21217,ZCTA5 21217,36665,4152,14567,764
21218,1141,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$174,988.56 ",2022,21218,ZCTA5 21218,58847,4982,18442,741
21223,5823,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$65,257.84 ",2022,21223,ZCTA5 21223,35541,5355,8593,494
21224,1016,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$211,570.56 ",2022,21224,ZCTA5 21224,86443,7430,19358,681
21229,1400,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$158,707.26 ",2022,21229,ZCTA5 21229,52692,3337,18284,686
21230,3223,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$252,422.72 ",2022,21230,ZCTA5 21230,95470,7360,15560,668
21231,8127,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$282,011.81 ",2022,21231,ZCTA5 21231,88091,8167,7818,467
21239,3685,MD,"Baltimore-Columbia-Towson, MD",Baltimore,"$187,183.09 ",2022,21239,ZCTA5 21239,62547,4712,11687,662
21607,24984,MD,"Baltimore-Columbia-Towson, MD",Barclay,"$298,597.00 ",2022,21607,ZCTA5 21607,83472,37687,160,63
21014,2573,MD,"Baltimore-Columbia-Towson, MD",Bel Air,"$395,065.87 ",2022,21014,ZCTA5 21014,109366,4883,14557,480
21015,3527,MD,"Baltimore-Columbia-Towson, MD",Bel Air,"$420,102.70 ",2022,21015,ZCTA5 21015,135454,8966,11013,539
21017,12366,MD,"Baltimore-Columbia-Towson, MD",Belcamp,"$247,747.76 ",2022,21017,ZCTA5 21017,96424,9591,2567,191
21225,2874,MD,"Baltimore-Columbia-Towson, MD",Brooklyn Park,"$187,331.13 ",2022,21225,ZCTA5 21225,49171,4625,12760,624
21228,984,MD,"Baltimore-Columbia-Towson, MD",Catonsville,"$369,926.37 ",2022,21228,ZCTA5 21228,102592,5118,19610,787
21617,9630,MD,"Baltimore-Columbia-Towson, MD",Centreville,"$456,905.42 ",2022,21617,ZCTA5 21617,116827,11318,3678,297
21619,12134,MD,"Baltimore-Columbia-Towson, MD",Chester,"$442,826.90 ",2022,21619,ZCTA5 21619,94815,8648,2389,228
21623,17971,MD,"Baltimore-Columbia-Towson, MD",Church Hill,"$354,734.46 ",2022,21623,ZCTA5 21623,69068,7004,883,169
21028,17067,MD,"Baltimore-Columbia-Towson, MD",Churchville,"$473,824.87 ",2022,21028,ZCTA5 21028,128220,9410,1015,122
21029,8629,MD,"Baltimore-Columbia-Towson, MD",Clarksville,"$911,528.56 ",2022,21029,ZCTA5 21029,238095,24886,4034,374
21030,5322,MD,"Baltimore-Columbia-Towson, MD",Cockeysville,"$439,107.67 ",2022,21030,ZCTA5 21030,92333,10639,10686,598
21044,1556,MD,"Baltimore-Columbia-Towson, MD",Columbia,"$477,303.09 ",2022,21044,ZCTA5 21044,123658,8819,18199,716
21045,1829,MD,"Baltimore-Columbia-Towson, MD",Columbia,"$424,095.12 ",2022,21045,ZCTA5 21045,115134,7681,15364,577
21046,7768,MD,"Baltimore-Columbia-Towson, MD",Columbia,"$456,087.44 ",2022,21046,ZCTA5 21046,125280,11108,6233,329
21723,24446,MD,"Baltimore-Columbia-Towson, MD",Cooksville,"$805,287.90 ",2022,21723,ZCTA5 21723,250001,NA,240,66
21114,4985,MD,"Baltimore-Columbia-Towson, MD",Crofton,"$436,396.58 ",2022,21114,ZCTA5 21114,132829,7667,9254,486
21032,10223,MD,"Baltimore-Columbia-Towson, MD",Crownsville,"$584,577.46 ",2022,21032,ZCTA5 21032,142202,23112,3023,263
21034,15790,MD,"Baltimore-Columbia-Towson, MD",Darlington,"$358,177.06 ",2022,21034,ZCTA5 21034,85833,27673,1204,144
21035,10840,MD,"Baltimore-Columbia-Towson, MD",Davidsonville,"$836,331.68 ",2022,21035,ZCTA5 21035,171185,30764,2909,314
21036,18285,MD,"Baltimore-Columbia-Towson, MD",Dayton,"$842,953.33 ",2022,21036,ZCTA5 21036,185195,57978,769,166
20751,17248,MD,"Baltimore-Columbia-Towson, MD",Deale,"$474,748.76 ",2022,20751,ZCTA5 20751,115451,23943,941,184
21222,509,MD,"Baltimore-Columbia-Towson, MD",Dundalk,"$194,379.33 ",2022,21222,ZCTA5 21222,60483,2166,22394,725
21219,10913,MD,"Baltimore-Columbia-Towson, MD",Edgemere,"$340,385.24 ",2022,21219,ZCTA5 21219,116000,17320,3584,324
21037,5318,MD,"Baltimore-Columbia-Towson, MD",Edgewater,"$505,840.74 ",2022,21037,ZCTA5 21037,127554,11839,7889,488
21040,4922,MD,"Baltimore-Columbia-Towson, MD",Edgewood,"$230,612.82 ",2022,21040,ZCTA5 21040,86195,8636,9414,626
21075,2280,MD,"Baltimore-Columbia-Towson, MD",Elkridge,"$439,783.97 ",2022,21075,ZCTA5 21075,126378,8277,12593,652
21042,1580,MD,"Baltimore-Columbia-Towson, MD",Ellicott City,"$705,756.62 ",2022,21042,ZCTA5 21042,178207,7553,14913,639
21043,1197,MD,"Baltimore-Columbia-Towson, MD",Ellicott City,"$567,949.32 ",2022,21043,ZCTA5 21043,145000,9577,17340,655
21221,1644,MD,"Baltimore-Columbia-Towson, MD",Essex,"$255,795.61 ",2022,21221,ZCTA5 21221,68140,4756,17103,674
21047,8447,MD,"Baltimore-Columbia-Towson, MD",Fallston,"$506,265.09 ",2022,21047,ZCTA5 21047,150593,10506,4748,361
21048,9641,MD,"Baltimore-Columbia-Towson, MD",Finksburg,"$474,719.99 ",2022,21048,ZCTA5 21048,125098,15529,3599,281
21050,6718,MD,"Baltimore-Columbia-Towson, MD",Forest Hill,"$440,587.71 ",2022,21050,ZCTA5 21050,117551,7904,6331,355
21052,39992,MD,"Baltimore-Columbia-Towson, MD",Fort Howard,"$294,880.50 ",2022,21052,ZCTA5 21052,73542,28626,163,89
21053,15188,MD,"Baltimore-Columbia-Towson, MD",Freeland,"$504,799.25 ",2022,21053,ZCTA5 21053,99513,20524,1147,244
20758,23784,MD,"Baltimore-Columbia-Towson, MD",Friendship,"$556,923.04 ",2022,20758,ZCTA5 20758,112065,89103,216,63
20759,11786,MD,"Baltimore-Columbia-Towson, MD",Fulton,"$888,272.63 ",2022,20759,ZCTA5 20759,246618,27643,1902,200
20765,39992,MD,"Baltimore-Columbia-Towson, MD",Galesville,"$588,106.25 ",2022,20765,ZCTA5 20765,139167,136877,218,97
21054,7789,MD,"Baltimore-Columbia-Towson, MD",Gambrills,"$565,060.38 ",2022,21054,ZCTA5 21054,152232,18499,5258,557
21057,13230,MD,"Baltimore-Columbia-Towson, MD",Glen Arm,"$559,297.35 ",2022,21057,ZCTA5 21057,163462,34754,1604,179
21060,2526,MD,"Baltimore-Columbia-Towson, MD",Glen Burnie,"$357,882.74 ",2022,21060,ZCTA5 21060,95596,4663,15408,632
21061,783,MD,"Baltimore-Columbia-Towson, MD",Glen Burnie,"$328,656.66 ",2022,21061,ZCTA5 21061,79778,6056,22070,794
21737,18678,MD,"Baltimore-Columbia-Towson, MD",Glenwood,"$1,031,689.84 ",2022,21737,ZCTA5 21737,250001,NA,710,168
21738,17162,MD,"Baltimore-Columbia-Towson, MD",Glenwood,"$846,995.01 ",2022,21738,ZCTA5 21738,239821,38918,1131,160
21638,13358,MD,"Baltimore-Columbia-Towson, MD",Grasonville,"$502,039.21 ",2022,21638,ZCTA5 21638,116953,20470,1953,189
21227,2699,MD,"Baltimore-Columbia-Towson, MD",Halethorpe,"$269,555.30 ",2022,21227,ZCTA5 21227,78626,6788,13774,685
21074,7499,MD,"Baltimore-Columbia-Towson, MD",Hampstead,"$365,957.56 ",2022,21074,ZCTA5 21074,96367,13828,6075,488
21076,6585,MD,"Baltimore-Columbia-Towson, MD",Hanover,"$499,122.74 ",2022,21076,ZCTA5 21076,137237,8279,8709,505
21077,22264,MD,"Baltimore-Columbia-Towson, MD",Harmans,"$398,805.83 ",2022,21077,ZCTA5 21077,180167,11983,56,55
20776,14722,MD,"Baltimore-Columbia-Towson, MD",Harwood,"$674,571.43 ",2022,20776,ZCTA5 20776,118092,54854,1133,284
21078,6015,MD,"Baltimore-Columbia-Towson, MD",Havre de Grace,"$353,813.07 ",2022,21078,ZCTA5 21078,100853,9567,7991,386
20777,15078,MD,"Baltimore-Columbia-Towson, MD",Highland,"$852,309.55 ",2022,20777,ZCTA5 20777,215833,14601,1106,186
21051,29781,MD,"Baltimore-Columbia-Towson, MD",Hydes,"$478,036.37 ",2022,21051,ZCTA5 21051,NA,NA,41,27
21082,22448,MD,"Baltimore-Columbia-Towson, MD",Hydes,"$496,848.75 ",2022,21082,ZCTA5 21082,137399,22205,271,88
21084,12185,MD,"Baltimore-Columbia-Towson, MD",Jarrettsville,"$480,512.32 ",2022,21084,ZCTA5 21084,114200,13571,2748,313
20794,6327,MD,"Baltimore-Columbia-Towson, MD",Jessup,"$431,407.73 ",2022,20794,ZCTA5 20794,111200,19226,3967,401
21085,6903,MD,"Baltimore-Columbia-Towson, MD",Joppa,"$321,459.44 ",2022,21085,ZCTA5 21085,100573,8452,6551,437
21087,13345,MD,"Baltimore-Columbia-Towson, MD",Kingsville,"$475,083.52 ",2022,21087,ZCTA5 21087,113472,15533,2139,213
21156,27687,MD,"Baltimore-Columbia-Towson, MD",Kingsville,"$484,684.86 ",2022,21156,ZCTA5 21156,129583,72425,110,66
20723,2845,MD,"Baltimore-Columbia-Towson, MD",Laurel,"$511,213.60 ",2022,20723,ZCTA5 20723,128226,10489,12278,721
20724,6923,MD,"Baltimore-Columbia-Towson, MD",Laurel,"$408,533.13 ",2022,20724,ZCTA5 20724,105757,13022,7142,518
20763,15202,MD,"Baltimore-Columbia-Towson, MD",Laurel,"$428,517.36 ",2022,20763,ZCTA5 20763,98621,66886,946,253
21090,9904,MD,"Baltimore-Columbia-Towson, MD",Linthicum Heights,"$376,831.95 ",2022,21090,ZCTA5 21090,118048,8625,3926,294
20711,11336,MD,"Baltimore-Columbia-Towson, MD",Lothian,"$558,030.23 ",2022,20711,ZCTA5 20711,86633,10551,2401,259
21093,1798,MD,"Baltimore-Columbia-Towson, MD",Lutherville Timonium,"$450,361.64 ",2022,21093,ZCTA5 21093,120947,7167,15662,668
21102,9723,MD,"Baltimore-Columbia-Towson, MD",Manchester,"$404,958.99 ",2022,21102,ZCTA5 21102,110503,9550,4375,295
21104,12043,MD,"Baltimore-Columbia-Towson, MD",Marriottsville,"$645,696.56 ",2022,21104,ZCTA5 21104,195000,17717,2026,221
21163,11075,MD,"Baltimore-Columbia-Towson, MD",Marriottsville,"$599,557.99 ",2022,21163,ZCTA5 21163,123858,13056,2531,291
21220,1817,MD,"Baltimore-Columbia-Towson, MD",Middle River,"$288,512.62 ",2022,21220,ZCTA5 21220,77571,4863,16232,759
21628,29490,MD,"Baltimore-Columbia-Towson, MD",Millington,"$267,594.57 ",2022,21628,ZCTA5 21628,91417,22657,172,76
21651,17860,MD,"Baltimore-Columbia-Towson, MD",Millington,"$283,271.99 ",2022,21651,ZCTA5 21651,76042,16268,1064,173
21111,12845,MD,"Baltimore-Columbia-Towson, MD",Monkton,"$642,965.34 ",2022,21111,ZCTA5 21111,140966,38539,1857,261
21771,3358,MD,"Baltimore-Columbia-Towson, MD",Mount Airy,"$548,856.38 ",2022,21771,ZCTA5 21771,148909,5815,10570,571
21776,12702,MD,"Baltimore-Columbia-Towson, MD",New Windsor,"$420,641.87 ",2022,21776,ZCTA5 21776,106823,23635,2355,236
21236,2143,MD,"Baltimore-Columbia-Towson, MD",Nottingham,"$300,479.16 ",2022,21236,ZCTA5 21236,91855,5247,15481,626
21113,2380,MD,"Baltimore-Columbia-Towson, MD",Odenton,"$417,842.56 ",2022,21113,ZCTA5 21113,116584,10600,15020,910
21117,409,MD,"Baltimore-Columbia-Towson, MD",Owings Mills,"$347,747.87 ",2022,21117,ZCTA5 21117,96672,4039,23342,923
21120,11799,MD,"Baltimore-Columbia-Towson, MD",Parkton,"$560,159.91 ",2022,21120,ZCTA5 21120,148090,9510,2554,232
